"key","stockid","stockid_code","region","comparison","stock_comparison","stock_comparison_code","period","ty","MethodChange","B_recent","B_old","F_recent","F_old","Bmsy_recent","Bmsy_old","Fmsy_recent","Fmsy_old","B_by_Bmsy_recent","B_by_Bmsy_old","F_by_Fmsy_recent","F_by_Fmsy_old","OFL_ty_recent","OFL_ty_old","ty_code","num_assess","council","CouncilCode","interval.x","mu_B","mu_F","mu_Bmsy","mu_Fmsy","mu_B_by_Bmsy","mu_F_by_Fmsy","mu_OFL","log_B_recent","log_B_old","log_F_recent","log_F_old","log_Bmsy_recent","log_Bmsy_old","log_Fmsy_recent","log_Fmsy_old","log_B_by_Bmsy_recent","log_B_by_Bmsy_old","log_F_by_Fmsy_recent","log_F_by_Fmsy_old","log_OFL_ty_recent","log_OFL_ty_old","OFL_label","F_Fmsy_label","B_Bmsy_label","Fmsy_label","Bmsy_label","F_label","B_label","col_OFL_label","col_F_Fmsy_label","col_B_Bmsy_label","col_Fmsy_label","col_Bmsy_label","col_F_label","col_B_label","interval.y"
"POLLIEG_8","POLLIEG",16,"Europe (non-EU)",8,"POLLIEG_8",335,1,2012,NA,122000,144000,0.23,0.19,65000,65000,0.2,0.2,1.876923077,2.215384615,NA,NA,24400,28800,2,7,"Europe (non-EU)",9,2,126000,0.2,65000,0.2,1.938461538,NA,25200,11.7117763237154,11.8775685785581,-1.46967597005894,-1.66073120682165,11.0821425488778,11.0821425488778,-1.6094379124341,-1.6094379124341,0.629633774878603,0.795426029506752,NA,NA,10.1023384112813,10.268130666124,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2
"POLLIEG_9","POLLIEG",16,"Europe (non-EU)",9,"POLLIEG_9",336,1,2012,NA,118000,144000,0.244,0.19,65000,65000,0.2,0.2,1.815384615,2.215384615,NA,NA,23600,28800,2,7,"Europe (non-EU)",9,3,126000,0.2,65000,0.2,1.938461538,NA,25200,11.6784399034478,11.8775685785581,-1.41058705368894,-1.66073120682165,11.0821425488778,11.0821425488778,-1.6094379124341,-1.6094379124341,0.596297354358163,0.795426029506752,NA,NA,10.0690019910137,10.268130666124,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,3
"POLLNEAR_1","POLLNEAR",13,"Europe (non-EU)",1,"POLLNEAR_1",181,1,2011,NA,271000,351000,0.41,0.351,220000,220000,0.32,0.35,1.231818182,1.595454545,1.28125,1.002857143,74213.61095,103654.4805,1,6,"Europe (non-EU)",9,2,292000,0.376,220000,0.32,1.327272727,1.175,79964.48117,12.5098740998618,12.768541502448,-0.891598119283784,-1.04696905551627,12.3013828253345,12.3013828253345,-1.13943428318836,-1.04982212449868,0.208491274674941,0.467158676828604,0.247836163904581,0.00285306912485654,11.214702848317,11.5488183441366,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2
"POLLNEAR_10","POLLNEAR",13,"Europe (non-EU)",10,"POLLNEAR_10",182,1,2014,NA,350000,333000,0.267,0.286,220000,220000,0.32,0.32,1.590909091,1.513636364,0.834375,0.89375,95847.83702,91192.37065,3,6,"Europe (non-EU)",9,1,348000,0.27,220000,0.32,1.581818182,0.84375,95300.1351,12.7656884334656,12.7158977689626,-1.32050662058189,-1.25176346816228,12.3013828253345,12.3013828253345,-1.13943428318836,-1.13943428318836,0.464305608188241,0.414514943868322,-0.181072337393523,-0.11232918497392,11.4705171819177,11.4207265174096,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
"POLLNEAR_11","POLLNEAR",13,"Europe (non-EU)",11,"POLLNEAR_11",183,1,2014,NA,383000,333000,0.239,0.286,220000,220000,0.32,0.32,1.740909091,1.513636364,0.746875,0.89375,104884.9188,91192.37065,3,6,"Europe (non-EU)",9,2,348000,0.27,220000,0.32,1.581818182,0.84375,95300.1351,12.8557902681628,12.7158977689626,-1.43129172705063,-1.25176346816228,12.3013828253345,12.3013828253345,-1.13943428318836,-1.13943428318836,0.554407442880504,0.414514943868322,-0.291857443862262,-0.11232918497392,11.5606190166513,11.4207265174096,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2
"POLLNEAR_12","POLLNEAR",13,"Europe (non-EU)",12,"POLLNEAR_12",184,1,2014,NA,348000,333000,0.27,0.286,220000,220000,0.32,0.32,1.581818182,1.513636364,0.84375,0.89375,95300.1351,91192.37065,3,6,"Europe (non-EU)",9,3,348000,0.27,220000,0.32,1.581818182,0.84375,95300.1351,12.7599577587566,12.7158977689626,-1.30933331998376,-1.25176346816228,12.3013828253345,12.3013828253345,-1.13943428318836,-1.13943428318836,0.458574933537055,0.414514943868322,-0.169899036795397,-0.11232918497392,11.4647865072698,11.4207265174096,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,3
"POLLNEAR_13","POLLNEAR",13,"Europe (non-EU)",13,"POLLNEAR_13",185,1,2015,NA,408000,357000,0.227,0.266,220000,220000,0.32,0.32,1.854545455,1.622727273,0.709375,0.83125,111731.1929,97764.79376,4,6,"Europe (non-EU)",9,1,357000,0.263,220000,0.32,1.622727273,0.821875,97764.79376,12.9190224533863,12.7854910607618,-1.48280526150073,-1.32425897020044,12.3013828253345,12.3013828253345,-1.13943428318836,-1.13943428318836,0.617639628296898,0.484108235595345,-0.34337097831237,-0.184824687012073,11.6238512021156,11.4903198092097,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
"POLLNEAR_14","POLLNEAR",13,"Europe (non-EU)",14,"POLLNEAR_14",186,1,2015,NA,357000,357000,0.263,0.266,220000,220000,0.32,0.32,1.622727273,1.622727273,0.821875,0.83125,97764.79376,97764.79376,4,6,"Europe (non-EU)",9,2,357000,0.263,220000,0.32,1.622727273,0.821875,97764.79376,12.7854910607618,12.7854910607618,-1.33560124680437,-1.32425897020044,12.3013828253345,12.3013828253345,-1.13943428318836,-1.13943428318836,0.484108235595345,0.484108235595345,-0.196166963616008,-0.184824687012073,11.4903198092097,11.4903198092097,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2
"POLLNEAR_15","POLLNEAR",13,"Europe (non-EU)",15,"POLLNEAR_15",187,1,2016,NA,391000,474000,0.269,0.228,220000,220000,0.32,0.32,1.777272727,2.154545455,0.840625,0.7125,107075.7265,129805.3564,5,6,"Europe (non-EU)",9,1,391000,0.269,220000,0.32,1.777272727,0.840625,107075.7265,12.8764628389675,13.0689626006772,-1.3130438993803,-1.4784096500277,12.3013828253345,12.3013828253345,-1.13943428318836,-1.13943428318836,0.575080013479552,0.767579775553685,-0.173609616191933,-0.338975366839331,11.5812915874244,11.7737913489646,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
"POLLNEAR_2","POLLNEAR",13,"Europe (non-EU)",2,"POLLNEAR_2",188,1,2011,NA,283000,351000,0.384,0.351,220000,220000,0.32,0.35,1.286363636,1.595454545,1.2,1.002857143,77499.82251,103654.4805,1,6,"Europe (non-EU)",9,3,292000,0.376,220000,0.32,1.327272727,1.175,79964.48117,12.5532021766254,12.768541502448,-0.95711272639441,-1.04696905551627,12.3013828253345,12.3013828253345,-1.13943428318836,-1.04982212449868,0.251819351008191,0.467158676828604,0.182321556793955,0.00285306912485654,11.2580309251453,11.5488183441366,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,3
"POLLNEAR_3","POLLNEAR",13,"Europe (non-EU)",3,"POLLNEAR_3",189,1,2011,NA,284000,351000,0.382,0.351,220000,220000,0.32,0.35,1.290909091,1.595454545,1.19375,1.002857143,77773.67347,103654.4805,1,6,"Europe (non-EU)",9,4,292000,0.376,220000,0.32,1.327272727,1.175,79964.48117,12.5567295171433,12.768541502448,-0.962334670375562,-1.04696905551627,12.3013828253345,12.3013828253345,-1.13943428318836,-1.04982212449868,0.255346691879267,0.467158676828604,0.177099612812803,0.00285306912485654,11.2615582656255,11.5488183441366,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,4
"POLLNEAR_4","POLLNEAR",13,"Europe (non-EU)",4,"POLLNEAR_4",190,1,2011,NA,298000,351000,0.369,0.351,220000,220000,0.32,0.35,1.354545455,1.595454545,1.153125,1.002857143,81607.58695,103654.4805,1,6,"Europe (non-EU)",9,5,292000,0.376,220000,0.32,1.327272727,1.175,79964.48117,12.6048487654875,12.768541502448,-0.99695863494161,-1.04696905551627,12.3013828253345,12.3013828253345,-1.13943428318836,-1.04982212449868,0.303465940488613,0.467158676828604,0.142475648246755,0.00285306912485654,11.3096775139585,11.5488183441366,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,5
"POLLNEAR_5","POLLNEAR",13,"Europe (non-EU)",5,"POLLNEAR_5",191,2,2011,NA,292000,351000,0.376,0.351,220000,220000,0.32,0.35,1.327272727,1.595454545,1.175,1.002857143,79964.48117,103654.4805,1,6,"Europe (non-EU)",9,6,292000,0.376,220000,0.32,1.327272727,1.175,79964.48117,12.5845090812504,12.768541502448,-0.978166135592243,-1.04696905551627,12.3013828253345,12.3013828253345,-1.13943428318836,-1.04982212449868,0.283126255710441,0.467158676828604,0.161268147596122,0.00285306912485654,11.2893378296903,11.5488183441366,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,6
"POLLNEAR_6","POLLNEAR",13,"Europe (non-EU)",6,"POLLNEAR_6",192,1,2013,NA,307000,273000,0.308,0.383,220000,220000,0.32,0.32,1.395454545,1.240909091,0.9625,1.196875,84072.24562,74761.31288,2,6,"Europe (non-EU)",9,1,323000,0.295,220000,0.32,1.468181818,0.921875,88453.86103,12.6346030265693,12.5172270741671,-1.17765549600856,-0.959720289801491,12.3013828253345,12.3013828253345,-1.13943428318836,-1.13943428318836,0.333220200909103,0.215844248905858,-0.0382212128201977,0.179713993386874,11.3394317750846,11.222055822678,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
"POLLNEAR_7","POLLNEAR",13,"Europe (non-EU)",7,"POLLNEAR_7",193,1,2013,NA,311000,273000,0.294,0.383,220000,220000,0.32,0.32,1.413636364,1.240909091,0.91875,1.196875,85167.64947,74761.31288,2,6,"Europe (non-EU)",9,2,323000,0.295,220000,0.32,1.468181818,0.921875,88453.86103,12.6475481911614,12.5172270741671,-1.22417551164346,-0.959720289801491,12.3013828253345,12.3013828253345,-1.13943428318836,-1.13943428318836,0.346165366084107,0.215844248905858,-0.0847412284550907,0.179713993386874,11.3523769396564,11.222055822678,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2
"POLLNEAR_8","POLLNEAR",13,"Europe (non-EU)",8,"POLLNEAR_8",194,1,2013,NA,333000,273000,0.274,0.383,220000,220000,0.32,0.32,1.513636364,1.240909091,0.85625,1.196875,91192.37065,74761.31288,2,6,"Europe (non-EU)",9,3,323000,0.295,220000,0.32,1.468181818,0.921875,88453.86103,12.7158977689626,12.5172270741671,-1.29462717259407,-0.959720289801491,12.3013828253345,12.3013828253345,-1.13943428318836,-1.13943428318836,0.414514943868322,0.215844248905858,-0.155192889405702,0.179713993386874,11.4207265174096,11.222055822678,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,3
"POLLNEAR_9","POLLNEAR",13,"Europe (non-EU)",9,"POLLNEAR_9",195,1,2013,NA,323000,273000,0.295,0.383,220000,220000,0.32,0.32,1.468181818,1.240909091,0.921875,1.196875,88453.86103,74761.31288,2,6,"Europe (non-EU)",9,4,323000,0.295,220000,0.32,1.468181818,0.921875,88453.86103,12.6854076022048,12.5172270741671,-1.22077992264232,-0.959720289801491,12.3013828253345,12.3013828253345,-1.13943428318836,-1.13943428318836,0.384024776746456,0.215844248905858,-0.0813456394539524,0.179713993386874,11.390236350755,11.222055822678,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,4
"POLLNS-VI-IIIa_1","POLLNS-VI-IIIa",4,"Europe (EU)",1,"POLLNS-VI-IIIa_1",85,1,2011,NA,396000,433000,0.243181818,0.224,2e+05,2e+05,0.3,0.3,1.065,1.085,1.006666667,0.946666667,102635.9846,112225.7104,1,8,"Europe (EU)",8,1,363000,0.280991736,150000,0.36,1.246666667,1.191666667,109743.4936,12.8891694902366,12.9784930069846,-1.41394589319806,-1.4961092271271,12.2060726455302,12.2060726455302,-1.20397280432594,-1.20397280432594,0.0629747991613884,0.0815799869924228,0.00664454304979437,-0.0548082361428823,11.538943877324,11.6282673937704,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
"POLLNS-VI-IIIa_10","POLLNS-VI-IIIa",4,"Europe (EU)",10,"POLLNS-VI-IIIa_10",86,1,2012,NA,376000,311000,0.231648936,0.247909968,150000,2e+05,0.36,0.3,1.126666667,0.985,1.069444444,1.003333333,113673.7014,80605.53337,2,8,"Europe (EU)",8,3,374000,0.232887701,150000,0.36,1.133333333,1.083333333,113069.054,12.837344422372,12.6475481911614,-1.46253226026622,-1.39468963098738,11.9183905730784,12.2060726455302,-1.02165124753198,-1.20397280432594,0.119263421122676,-0.0151136378100482,0.0671393024220441,0.0033277897604488,11.6410873548321,11.2973225783715,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,3
"POLLNS-VI-IIIa_11","POLLNS-VI-IIIa",4,"Europe (EU)",11,"POLLNS-VI-IIIa_11",87,1,2012,NA,389000,311000,0.223907455,0.247909968,150000,2e+05,0.36,0.3,1.146666667,0.985,1.041666667,1.003333333,117603.9092,80605.53337,2,8,"Europe (EU)",8,3,374000,0.232887701,150000,0.36,1.133333333,1.083333333,113069.054,12.8713346226006,12.6475481911614,-1.49652245981739,-1.39468963098738,11.9183905730784,12.2060726455302,-1.02165124753198,-1.20397280432594,0.136859183007895,-0.0151136378100482,0.0408219948402552,0.0033277897604488,11.6750775553908,11.2973225783715,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,3
"POLLNS-VI-IIIa_12","POLLNS-VI-IIIa",4,"Europe (EU)",12,"POLLNS-VI-IIIa_12",88,1,2012,NA,373000,311000,0.233512064,0.247909968,150000,2e+05,0.36,0.3,1.133333333,0.985,1.080555556,1.003333333,112766.7304,80605.53337,2,8,"Europe (EU)",8,4,374000,0.232887701,150000,0.36,1.133333333,1.083333333,113069.054,12.829333698626,12.6475481911614,-1.45452153725493,-1.39468963098738,11.9183905730784,12.2060726455302,-1.02165124753198,-1.20397280432594,0.125163142659888,-0.0151136378100482,0.0774753125796016,0.0033277897604488,11.6330766312794,11.2973225783715,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,4
"POLLNS-VI-IIIa_13","POLLNS-VI-IIIa",4,"Europe (EU)",13,"POLLNS-VI-IIIa_13",89,1,2012,NA,374000,311000,0.232887701,0.247909968,150000,2e+05,0.36,0.3,1.133333333,0.985,1.083333333,1.003333333,113069.054,80605.53337,2,8,"Europe (EU)",8,5,374000,0.232887701,150000,0.36,1.133333333,1.083333333,113069.054,12.8320110763967,12.6475481911614,-1.45719891155837,-1.39468963098738,11.9183905730784,12.2060726455302,-1.02165124753198,-1.20397280432594,0.125163142659888,-0.0151136378100482,0.080042707365844,0.0033277897604488,11.6357540083957,11.2973225783715,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,5
"POLLNS-VI-IIIa_14","POLLNS-VI-IIIa",4,"Europe (EU)",14,"POLLNS-VI-IIIa_14",90,1,2013,NA,349000,334000,0.251575931,0.238622754,2e+05,2e+05,0.32,0.3,0.945,0.93,0.85625,1.003333333,95573.98606,86566.71429,3,8,"Europe (EU)",8,1,387000,0.227906977,150000,0.36,1.193333333,0.966666667,116999.2618,12.7628272011846,12.7188962719588,-1.38001042248391,-1.43287140923825,12.2060726455302,12.2060726455302,-1.13943428318836,-1.20397280432594,-0.0565703514883944,-0.0725706928348354,-0.155192889405702,0.0033277897604488,11.4676559496671,11.3686706591173,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
"POLLNS-VI-IIIa_15","POLLNS-VI-IIIa",4,"Europe (EU)",15,"POLLNS-VI-IIIa_15",91,1,2013,NA,387000,334000,0.227906977,0.238622754,150000,2e+05,0.36,0.3,1.193333333,0.93,0.95,1.003333333,116999.2618,86566.71429,3,8,"Europe (EU)",8,2,387000,0.227906977,150000,0.36,1.193333333,0.966666667,116999.2618,12.8661799720119,12.7188962719588,-1.47881772889459,-1.43287140923825,11.9183905730784,12.2060726455302,-1.02165124753198,-1.20397280432594,0.17675051146517,-0.0725706928348354,-0.0512932943875506,0.0033277897604488,11.6699229043583,11.3686706591173,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2
"POLLNS-VI-IIIa_16","POLLNS-VI-IIIa",4,"Europe (EU)",16,"POLLNS-VI-IIIa_16",92,1,2013,NA,408000,334000,0.216176471,0.238622754,150000,2e+05,0.36,0.3,1.233333333,0.93,0.905555556,1.003333333,123348.059,86566.71429,3,8,"Europe (EU)",8,2,387000,0.227906977,150000,0.36,1.193333333,0.966666667,116999.2618,12.9190224533863,12.7188962719588,-1.53166020948665,-1.43287140923825,11.9183905730784,12.2060726455302,-1.02165124753198,-1.20397280432594,0.209720530711799,-0.0725706928348354,-0.0992066495926505,0.0033277897604488,11.7227653861223,11.3686706591173,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2
"POLLNS-VI-IIIa_17","POLLNS-VI-IIIa",4,"Europe (EU)",17,"POLLNS-VI-IIIa_17",93,1,2013,NA,383000,334000,0.230287206,0.238622754,150000,2e+05,0.36,0.3,1.2,0.93,0.969444444,1.003333333,115789.9671,86566.71429,3,8,"Europe (EU)",8,3,387000,0.227906977,150000,0.36,1.193333333,0.966666667,116999.2618,12.8557902681628,12.7188962719588,-1.46842802732436,-1.43287140923825,11.9183905730784,12.2060726455302,-1.02165124753198,-1.20397280432594,0.182321556793955,-0.0725706928348354,-0.0310321097061813,0.0033277897604488,11.6595332004712,11.3686706591173,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,3
"POLLNS-VI-IIIa_18","POLLNS-VI-IIIa",4,"Europe (EU)",18,"POLLNS-VI-IIIa_18",94,1,2013,NA,387000,334000,0.227906977,0.238622754,150000,2e+05,0.36,0.3,1.193333333,0.93,0.966666667,1.003333333,116999.2618,86566.71429,3,8,"Europe (EU)",8,4,387000,0.227906977,150000,0.36,1.193333333,0.966666667,116999.2618,12.8661799720119,12.7188962719588,-1.47881772889459,-1.43287140923825,11.9183905730784,12.2060726455302,-1.02165124753198,-1.20397280432594,0.17675051146517,-0.0725706928348354,-0.0339015513308537,0.0033277897604488,11.6699229043583,11.3686706591173,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,4
"POLLNS-VI-IIIa_19","POLLNS-VI-IIIa",4,"Europe (EU)",19,"POLLNS-VI-IIIa_19",95,1,2014,NA,390000,324000,0.20974359,0.25154321,150000,2e+05,0.36,0.32,1.4,1.09,0.858333333,0.9625,117906.2328,88727.71199,4,8,"Europe (EU)",8,1,396000,0.206565657,150000,0.36,1.393333333,0.872222222,119720.1749,12.8739020181058,12.6884987947745,-1.5618694942925,-1.38014049505471,11.9183905730784,12.2060726455302,-1.02165124753198,-1.13943428318836,0.336472236621213,0.0861776962410524,-0.15276275494076,-0.0382212128201977,11.6776449502681,11.3933275432916,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
"POLLNS-VI-IIIa_2","POLLNS-VI-IIIa",4,"Europe (EU)",2,"POLLNS-VI-IIIa_2",96,1,2011,NA,370000,433000,0.26,0.224,2e+05,2e+05,0.3,0.3,1.005,1.085,1.05,0.946666667,95897.25835,112225.7104,1,8,"Europe (EU)",8,2,363000,0.280991736,150000,0.36,1.246666667,1.191666667,109743.4936,12.8212582846204,12.9784930069846,-1.34707364796661,-1.4961092271271,12.2060726455302,12.2060726455302,-1.20397280432594,-1.20397280432594,0.00498754151103897,0.0815799869924228,0.048790164169432,-0.0548082361428823,11.4710326718289,11.6282673937704,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2
"POLLNS-VI-IIIa_20","POLLNS-VI-IIIa",4,"Europe (EU)",20,"POLLNS-VI-IIIa_20",97,1,2014,NA,421000,324000,0.194299287,0.25154321,150000,2e+05,0.36,0.32,1.48,1.09,0.791666667,0.9625,127278.2667,88727.71199,4,8,"Europe (EU)",8,1,396000,0.206565657,150000,0.36,1.393333333,0.872222222,119720.1749,12.9503881126645,12.6884987947745,-1.63835559218859,-1.38014049505471,11.9183905730784,12.2060726455302,-1.02165124753198,-1.13943428318836,0.392042087776024,0.0861776962410524,-0.233614850760453,-0.0382212128201977,11.7541310449114,11.3933275432916,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
"POLLNS-VI-IIIa_21","POLLNS-VI-IIIa",4,"Europe (EU)",21,"POLLNS-VI-IIIa_21",98,1,2014,NA,388000,324000,0.210824742,0.25154321,150000,2e+05,0.36,0.32,1.386666667,1.09,0.880555556,0.9625,117301.5855,88727.71199,4,8,"Europe (EU)",8,2,396000,0.206565657,150000,0.36,1.393333333,0.872222222,119720.1749,12.8687606186054,12.6884987947745,-1.55672809728597,-1.38014049505471,11.9183905730784,12.2060726455302,-1.02165124753198,-1.13943428318836,0.326902785845447,0.0861776962410524,-0.127202257068143,-0.0382212128201977,11.6725035511743,11.3933275432916,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2
"POLLNS-VI-IIIa_22","POLLNS-VI-IIIa",4,"Europe (EU)",22,"POLLNS-VI-IIIa_22",99,1,2014,NA,396000,324000,0.206565657,0.25154321,150000,2e+05,0.36,0.32,1.393333333,1.09,0.872222222,0.9625,119720.1749,88727.71199,4,8,"Europe (EU)",8,3,396000,0.206565657,150000,0.36,1.393333333,0.872222222,119720.1749,12.8891694902366,12.6884987947745,-1.57713696554309,-1.38014049505471,11.9183905730784,12.2060726455302,-1.02165124753198,-1.13943428318836,0.331698957629321,0.0861776962410524,-0.136711045796679,-0.0382212128201977,11.6929124228744,11.3933275432916,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,3
"POLLNS-VI-IIIa_23","POLLNS-VI-IIIa",4,"Europe (EU)",23,"POLLNS-VI-IIIa_23",100,1,2015,NA,483000,417000,0.172463768,0.199760192,150000,150000,0.36,0.36,1.66,1.526666667,0.738888889,0.836111111,146022.3345,126068.972,5,8,"Europe (EU)",8,0,422000,0.197393365,150000,0.36,1.5,0.836111111,127580.5904,13.0877719326347,12.9408415007809,-1.75756810515204,-1.6106376718577,11.9183905730784,11.9183905730784,-1.02165124753198,-1.02165124753198,0.506817602368452,0.423086709676325,-0.302607722518081,-0.17899376683417,11.8915148650182,11.744584432992,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,0
"POLLNS-VI-IIIa_24","POLLNS-VI-IIIa",4,"Europe (EU)",24,"POLLNS-VI-IIIa_24",101,1,2015,NA,412000,417000,0.202184466,0.199760192,150000,150000,0.36,0.36,1.473333333,1.526666667,0.85,0.836111111,124557.3537,126068.972,5,8,"Europe (EU)",8,1,422000,0.197393365,150000,0.36,1.5,0.836111111,127580.5904,12.9287786283317,12.9408415007809,-1.59857480027277,-1.6106376718577,11.9183905730784,11.9183905730784,-1.02165124753198,-1.02165124753198,0.387527407195253,0.423086709676325,-0.162518929497775,-0.17899376683417,11.7325215610992,11.744584432992,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
"POLLNS-VI-IIIa_25","POLLNS-VI-IIIa",4,"Europe (EU)",25,"POLLNS-VI-IIIa_25",102,1,2015,NA,422000,417000,0.197393365,0.199760192,150000,150000,0.36,0.36,1.5,1.526666667,0.836111111,0.836111111,127580.5904,126068.972,5,8,"Europe (EU)",8,2,422000,0.197393365,150000,0.36,1.5,0.836111111,127580.5904,12.9527605930181,12.9408415007809,-1.62255676450307,-1.6106376718577,11.9183905730784,11.9183905730784,-1.02165124753198,-1.02165124753198,0.405465108108164,0.423086709676325,-0.17899376683417,-0.17899376683417,11.7565035254698,11.744584432992,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2
"POLLNS-VI-IIIa_26","POLLNS-VI-IIIa",4,"Europe (EU)",26,"POLLNS-VI-IIIa_26",103,1,2015,NA,412000,483000,0.202184466,0.172463768,150000,150000,0.36,0.36,1.473333333,1.66,0.85,0.738888889,124557.3537,146022.3345,5,8,"Europe (EU)",8,1,422000,0.197393365,150000,0.36,1.5,0.836111111,127580.5904,12.9287786283317,13.0877719326347,-1.59857480027277,-1.75756810515204,11.9183905730784,11.9183905730784,-1.02165124753198,-1.02165124753198,0.387527407195253,0.506817602368452,-0.162518929497775,-0.302607722518081,11.7325215610992,11.8915148650182,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
"POLLNS-VI-IIIa_27","POLLNS-VI-IIIa",4,"Europe (EU)",27,"POLLNS-VI-IIIa_27",104,1,2015,NA,422000,483000,0.197393365,0.172463768,150000,150000,0.36,0.36,1.5,1.66,0.836111111,0.738888889,127580.5904,146022.3345,5,8,"Europe (EU)",8,2,422000,0.197393365,150000,0.36,1.5,0.836111111,127580.5904,12.9527605930181,13.0877719326347,-1.62255676450307,-1.75756810515204,11.9183905730784,11.9183905730784,-1.02165124753198,-1.02165124753198,0.405465108108164,0.506817602368452,-0.17899376683417,-0.302607722518081,11.7565035254698,11.8915148650182,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2
"POLLNS-VI-IIIa_28","POLLNS-VI-IIIa",4,"Europe (EU)",28,"POLLNS-VI-IIIa_28",105,1,2016,NA,465000,456000,0.170322581,0.173245614,150000,150000,0.36,0.36,1.486666667,1.44,0.761111111,0.783333333,140580.5084,137859.5953,6,8,"Europe (EU)",8,1,465000,0.170322581,150000,0.36,1.486666667,0.761111111,140580.5084,13.0497926845695,13.0302480884965,-1.77006110468364,-1.7530449572499,11.9183905730784,11.9183905730784,-1.02165124753198,-1.02165124753198,0.396536477588078,0.364643113587909,-0.272975925208071,-0.244196960937574,11.8535356171695,11.8339910208485,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
"POLLNS-VI-IIIa_3","POLLNS-VI-IIIa",4,"Europe (EU)",3,"POLLNS-VI-IIIa_3",106,1,2011,NA,372000,433000,0.258602151,0.224,2e+05,2e+05,0.32,0.3,1.005,1.085,0.978125,0.946666667,101872.5582,112225.7104,1,8,"Europe (EU)",8,3,363000,0.280991736,150000,0.36,1.246666667,1.191666667,109743.4936,12.8266491332553,12.9784930069846,-1.35246449481354,-1.4961092271271,12.2060726455302,12.2060726455302,-1.13943428318836,-1.20397280432594,0.00498754151103897,0.0815799869924228,-0.022117805253619,-0.0548082361428823,11.531477881667,11.6282673937704,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,3
"POLLNS-VI-IIIa_4","POLLNS-VI-IIIa",4,"Europe (EU)",4,"POLLNS-VI-IIIa_4",107,1,2011,NA,362000,433000,0.281767956,0.224,150000,2e+05,0.36,0.3,1.24,1.085,1.183333333,0.946666667,109441.17,112225.7104,1,8,"Europe (EU)",8,4,363000,0.280991736,150000,0.36,1.246666667,1.191666667,109743.4936,12.7993994908079,12.9784930069846,-1.26667139783562,-1.4961092271271,11.9183905730784,12.2060726455302,-1.02165124753198,-1.20397280432594,0.215111379616945,0.0815799869924228,0.168335314537525,-0.0548082361428823,11.6031424235887,11.6282673937704,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,4
